#Sp1	#Sp2	#Cor	#type
ESV_61	ESV_276	-0.5877	2
ESV_61	ESV_279	0.5898	1
ESV_61	ESV_283	0.5833	1
ESV_61	ESV_284	0.7168	1
ESV_61	ESV_289	0.6792	1
ESV_61	ESV_293	-0.5447	2
ESV_61	ESV_294	0.5197	1
ESV_61	ESV_297	0.5331	1
ESV_61	ESV_298	0.5439	1
ESV_61	ESV_304	0.8232	1
ESV_61	ESV_306	0.4606	1
ESV_61	ESV_310	0.4716	1
ESV_61	ESV_311	-0.5685	2
ESV_61	ESV_330	-0.5622	2
ESV_61	ESV_334	0.5573	1
ESV_61	ESV_336	0.6406	1
ESV_61	ESV_342	0.6037	1
ESV_61	ESV_347	-0.551	2
ESV_61	ESV_372	0.5623	1
ESV_61	ESV_377	0.6319	1
ESV_61	ESV_380	0.5397	1
ESV_61	ESV_387	0.5732	1
ESV_61	ESV_389	-0.6045	2
ESV_61	ESV_391	0.6191	1
ESV_61	ESV_399	-0.4997	2
ESV_61	ESV_400	0.4726	1
ESV_61	ESV_407	0.4447	1
ESV_61	ESV_415	0.6057	1
ESV_61	ESV_423	0.4547	1
ESV_61	ESV_428	0.524	1
ESV_61	ESV_429	0.5414	1
ESV_61	ESV_437	-0.5246	2
ESV_61	ESV_449	-0.4457	2
ESV_61	ESV_455	-0.4845	2
ESV_61	ESV_456	0.5125	1
ESV_61	ESV_457	-0.5142	2
ESV_61	ESV_461	-0.5401	2
ESV_61	ESV_470	0.451	1
ESV_61	ESV_475	-0.4598	2
ESV_61	ESV_483	0.4735	1
ESV_61	ESV_491	0.5299	1
ESV_61	ESV_497	0.6819	1
ESV_61	ESV_503	0.6312	1
ESV_61	ESV_509	-0.6544	2
ESV_61	ESV_510	0.4983	1
ESV_61	ESV_515	0.5139	1
ESV_61	ESV_516	-0.5965	2
ESV_61	ESV_527	0.5802	1
ESV_61	ESV_543	-0.529	2
ESV_61	ESV_549	0.6766	1
ESV_61	ESV_559	-0.5856	2
ESV_61	ESV_573	-0.585	2
ESV_61	ESV_580	0.4992	1
ESV_61	ESV_583	0.4948	1
ESV_61	ESV_586	-0.5134	2
ESV_61	ESV_594	-0.5524	2
ESV_61	ESV_605	-0.567	2
ESV_61	ESV_629	0.6062	1
ESV_61	ESV_661	-0.5567	2
ESV_61	ESV_662	0.4674	1
ESV_61	ESV_685	-0.5552	2
ESV_61	ESV_698	-0.5683	2
ESV_61	ESV_700	-0.5216	2
ESV_61	ESV_702	0.6086	1
ESV_61	ESV_731	0.54990000000000006	1
ESV_61	ESV_733	0.4706	1
ESV_61	ESV_736	-0.533	2
ESV_61	ESV_738	-0.6175	2
ESV_61	ESV_743	-0.5192	2
ESV_61	ESV_774	0.4644	1
ESV_61	ESV_775	-0.4952	2
ESV_61	ESV_782	0.5109	1
ESV_61	ESV_822	-0.5332	2
ESV_61	ESV_836	0.4952	1
ESV_61	ESV_841	0.4763	1
ESV_61	ESV_843	-0.553	2
ESV_61	ESV_846	-0.6794	2
ESV_61	ESV_863	0.5845	1
ESV_61	ESV_872	0.4615	1
ESV_61	ESV_890	0.4833	1
ESV_61	ESV_891	-0.4973	2
ESV_61	ESV_913	0.51	1
ESV_61	ESV_920	-0.6493	2
ESV_61	ESV_925	0.4634	1
ESV_61	ESV_926	-0.4546	2
ESV_61	ESV_932	-0.4783	2
ESV_61	ESV_971	-0.5919	2
ESV_61	ESV_980	0.4522	1
ESV_61	ESV_989	-0.4751	2
ESV_61	ESV_994	-0.671	2
ESV_61	ESV_1001	-0.5332	2
ESV_61	ESV_1003	-0.6037	2
ESV_61	ESV_1004	0.4324	1
ESV_61	ESV_1016	-0.5045	2
ESV_61	ESV_1020	-0.5095	2
ESV_61	ESV_1027	-0.526	2
ESV_61	ESV_1046	0.5165	1
ESV_61	ESV_1057	-0.4798	2
ESV_61	ESV_1073	0.4524	1
ESV_61	ESV_1084	-0.5902	2
ESV_61	ESV_1109	-0.4704	2
ESV_61	ESV_1115	0.4636	1
ESV_61	ESV_1117	-0.5253	2
ESV_61	ESV_1130	-0.5511	2
ESV_61	ESV_1137	-0.6116	2
ESV_61	ESV_1151	-0.4634	2
ESV_61	ESV_1157	-0.546	2
ESV_61	ESV_1159	-0.4758	2
ESV_61	ESV_1177	0.45	1
ESV_61	ESV_1195	-0.5198	2
ESV_61	ESV_1196	0.5211	1
ESV_61	ESV_1239	-0.6135	2
ESV_61	ESV_1240	-0.496	2
ESV_61	ESV_1265	-0.6758	2
ESV_61	ESV_1266	-0.4929	2
ESV_61	ESV_1278	-0.5295	2
ESV_61	ESV_1294	-0.5406	2
ESV_61	ESV_1310	-0.5581	2
ESV_61	ESV_1315	-0.4381	2
ESV_61	ESV_1317	-0.4342	2
ESV_61	ESV_1319	-0.4995	2
ESV_61	ESV_1381	0.5212	1
ESV_61	ESV_1382	-0.5494	2
ESV_61	ESV_1408	-0.541	2
ESV_61	ESV_1415	0.458	1
ESV_61	ESV_1425	-0.5645	2
ESV_61	ESV_1439	-0.5266	2
ESV_61	ESV_1446	0.5019	1
ESV_61	ESV_1480	0.5195	1
ESV_61	ESV_1484	-0.4209	2
ESV_61	ESV_1509	-0.5725	2
ESV_61	ESV_1533	-0.4747	2
ESV_61	ESV_1538	-0.5311	2
ESV_61	ESV_1548	-0.4376	2
ESV_61	ESV_1562	-0.6714	2
ESV_61	ESV_1579	-0.5188	2
ESV_61	ESV_1607	-0.5858	2
ESV_61	ESV_1608	-0.4982	2
ESV_61	ESV_1619	-0.6825	2
ESV_61	ESV_1628	-0.6192	2
ESV_61	ESV_1633	-0.5226	2
ESV_61	ESV_1684	-0.6836	2
ESV_61	ESV_1696	-0.4772	2
ESV_61	ESV_1737	-0.5325	2
ESV_61	ESV_1745	-0.5502	2
ESV_61	ESV_1774	-0.5623	2
ESV_61	ESV_1795	-0.5213	2
ESV_61	ESV_1804	-0.5229	2
ESV_61	ESV_1816	-0.5358	2
ESV_61	ESV_1822	-0.4357	2
ESV_61	ESV_1848	-0.4632	2
ESV_61	ESV_1855	-0.5206	2
ESV_61	ESV_1875	-0.5832	2
ESV_61	ESV_1900	-0.4838	2
ESV_61	ESV_1913	-0.6503	2
ESV_61	ESV_1931	-0.418	2
ESV_61	ESV_1941	-0.4766	2
ESV_61	ESV_1961	-0.5408	2
ESV_61	ESV_1986	-0.5429	2
ESV_61	ESV_1999	-0.6556	2
ESV_61	ESV_2030	-0.609	2
ESV_61	ESV_2040	-0.5354	2
ESV_61	ESV_2041	-0.5098	2
ESV_61	ESV_2058	-0.5234	2
ESV_61	ESV_2067	-0.6489	2
ESV_61	ESV_2069	-0.4516	2
ESV_61	ESV_2101	-0.5489	2
ESV_61	ESV_2113	-0.6035	2
ESV_61	ESV_2121	-0.4705	2
ESV_61	ESV_2124	-0.5393	2
ESV_61	ESV_2142	-0.5241	2
ESV_61	ESV_2167	-0.6169	2
ESV_61	ESV_2173	-0.5058	2
ESV_61	ESV_2180	-0.6718	2
ESV_61	ESV_2196	-0.6144	2
ESV_61	ESV_2205	-0.5658	2
ESV_61	ESV_2210	-0.4339	2
ESV_61	ESV_2218	-0.5849	2
ESV_61	ESV_2219	-0.4831	2
ESV_61	ESV_2222	-0.5389	2
ESV_61	ESV_2271	-0.6167	2
ESV_61	ESV_2273	-0.58	2
ESV_61	ESV_2330	-0.6895	2
ESV_61	ESV_2342	-0.473	2
ESV_61	ESV_2344	-0.5832	2
ESV_61	ESV_2358	-0.3982	2
ESV_61	ESV_2373	-0.5292	2
ESV_61	ESV_2392	-0.4876	2
ESV_61	ESV_2403	-0.5154	2
ESV_61	ESV_2464	-0.5663	2
ESV_61	ESV_2468	-0.6344	2
ESV_61	ESV_2475	-0.6514	2
ESV_61	ESV_2534	-0.4444	2
ESV_61	ESV_2557	-0.5062	2
ESV_61	ESV_2562	-0.5266	2
ESV_61	ESV_2564	-0.5495	2
ESV_61	ESV_2576	-0.466	2
ESV_61	ESV_2594	-0.4794	2
ESV_61	ESV_2599	-0.4672	2
ESV_61	ESV_2623	-0.4628	2
ESV_61	ESV_2667	-0.4398	2
ESV_61	ESV_2688	-0.4575	2
ESV_61	ESV_2719	-0.4639	2
ESV_61	ESV_2725	-0.4599	2
ESV_61	ESV_2746	-0.5963	2
ESV_61	ESV_2748	-0.5378	2
ESV_61	ESV_2749	-0.5247	2
ESV_61	ESV_2778	-0.5402	2
ESV_61	ESV_2804	-0.4458	2
ESV_61	ESV_2816	-0.564	2
ESV_61	ESV_2842	-0.5874	2
ESV_61	ESV_2848	-0.4449	2
ESV_61	ESV_2924	-0.5388	2
ESV_61	ESV_2967	-0.5837	2
ESV_61	ESV_2968	-0.5091	2
ESV_61	ESV_3049	-0.4957	2
ESV_61	ESV_3079	-0.5474	2
ESV_61	ESV_3085	-0.5631	2
ESV_61	ESV_3096	-0.4705	2
ESV_61	ESV_3103	-0.5213	2
ESV_61	ESV_3160	-0.5652	2
ESV_61	ESV_3304	-0.476	2
ESV_61	ESV_3306	-0.5161	2
ESV_61	ESV_3318	-0.4754	2
ESV_61	ESV_3360	-0.5746	2
ESV_61	ESV_3453	-0.5276	2
ESV_61	ESV_3476	-0.5553	2
ESV_61	ESV_3487	-0.5274	2
ESV_61	ESV_3503	-0.4483	2
ESV_61	ESV_3524	-0.4643	2
ESV_61	ESV_3586	-0.5711	2
ESV_61	ESV_3648	-0.541	2
ESV_61	ESV_3689	-0.5962	2
ESV_61	ESV_3840	-0.542	2
ESV_61	ESV_3841	-0.5057	2
ESV_61	ESV_3915	-0.4445	2
ESV_61	ESV_3943	-0.6013	2
ESV_61	ESV_3973	-0.5119	2
ESV_61	ESV_4025	-0.4887	2
ESV_61	ESV_4095	-0.62	2
ESV_61	ESV_4101	-0.4687	2
ESV_61	ESV_4133	-0.4737	2
ESV_61	ESV_4216	-0.4525	2
ESV_61	ESV_4243	-0.4783	2
ESV_61	ESV_4256	-0.5012	2
ESV_61	ESV_4678	-0.5079	2
ESV_61	ESV_4807	-0.5464	2
ESV_61	ESV_4913	-0.4707	2
ESV_61	ESV_5284	-0.6632	2
ESV_61	ESV_5320	-0.4666	2
ESV_61	ESV_5491	-0.5208	2
ESV_61	ESV_5611	-0.568	2
ESV_61	ESV_5656	-0.616	2
ESV_61	ESV_6622	-0.4799	2
ESV_61	ESV_6819	-0.5179	2
ESV_61	ESV_7217	-0.4674	2
ESV_61	ESV_7288	-0.4325	2
ESV_62	ESV_69	-0.5151	2
ESV_62	ESV_71	-0.4944	2
ESV_62	ESV_76	0.5093	1
ESV_62	ESV_88	-0.5895	2
ESV_62	ESV_95	-0.4801	2
ESV_62	ESV_98	-0.4615	2
ESV_62	ESV_103	-0.5321	2
ESV_62	ESV_105	-0.5786	2
ESV_62	ESV_106	0.4748	1
ESV_62	ESV_113	0.6671	1
ESV_62	ESV_120	0.7209	1
ESV_62	ESV_132	0.5468	1
ESV_62	ESV_144	-0.5284	2
ESV_62	ESV_156	-0.5333	2
ESV_62	ESV_164	0.5815	1
ESV_62	ESV_169	0.5629	1
ESV_62	ESV_173	0.5867	1
ESV_62	ESV_179	-0.5674	2
ESV_62	ESV_185	0.5001	1
ESV_62	ESV_195	0.5107	1
ESV_62	ESV_206	-0.6575	2
ESV_62	ESV_208	0.6523	1
ESV_62	ESV_213	-0.5658	2
ESV_62	ESV_255	0.6386	1
ESV_62	ESV_257	0.5385	1
ESV_62	ESV_260	0.4973	1
ESV_62	ESV_265	-0.6201	2
ESV_62	ESV_266	0.6278	1
ESV_62	ESV_269	0.6811	1
ESV_62	ESV_279	-0.5156	2
ESV_62	ESV_308	0.5466	1
ESV_62	ESV_311	0.5498	1
ESV_62	ESV_315	0.5561	1
ESV_62	ESV_333	0.5083	1
ESV_62	ESV_335	0.5935	1
ESV_62	ESV_341	-0.4942	2
ESV_62	ESV_344	-0.5088	2
ESV_62	ESV_347	0.6246	1
ESV_62	ESV_361	0.5718	1
ESV_62	ESV_363	0.6164	1
ESV_62	ESV_371	-0.5144	2
ESV_62	ESV_379	0.6466	1
ESV_62	ESV_384	0.583	1
ESV_62	ESV_389	0.5216	1
ESV_62	ESV_399	0.5058	1
ESV_62	ESV_400	-0.4659	2
ESV_62	ESV_411	-0.4932	2
ESV_62	ESV_434	0.4405	1
ESV_62	ESV_437	0.5248	1
ESV_62	ESV_438	0.5452	1
ESV_62	ESV_445	0.4848	1
ESV_62	ESV_447	0.6944	1
ESV_62	ESV_457	0.635	1
ESV_62	ESV_459	0.589	1
ESV_62	ESV_461	0.5945	1
ESV_62	ESV_475	0.5081	1
ESV_62	ESV_481	0.699	1
ESV_62	ESV_491	-0.6202	2
ESV_62	ESV_492	-0.4494	2
ESV_62	ESV_498	-0.6217	2
ESV_62	ESV_499	0.4987	1
ESV_62	ESV_507	-0.5033	2
ESV_62	ESV_509	0.6715	1
ESV_62	ESV_516	0.6715	1
ESV_62	ESV_529	0.6374	1
ESV_62	ESV_539	0.5814	1
ESV_62	ESV_558	-0.4942	2
ESV_62	ESV_559	0.5709	1
ESV_62	ESV_571	0.4918	1
ESV_62	ESV_573	0.4841	1
ESV_62	ESV_578	0.6015	1
ESV_62	ESV_581	0.4892	1
ESV_62	ESV_582	0.5099	1
ESV_62	ESV_586	0.5224	1
ESV_62	ESV_621	0.4779	1
ESV_62	ESV_627	-0.4586	2
ESV_62	ESV_651	-0.4734	2
ESV_62	ESV_661	0.691	1
ESV_62	ESV_681	-0.519	2
ESV_62	ESV_684	0.5558	1
ESV_62	ESV_685	0.5287	1
ESV_62	ESV_699	-0.4611	2
ESV_62	ESV_739	-0.4704	2
ESV_62	ESV_743	0.5571	1
ESV_62	ESV_750	-0.584	2
ESV_62	ESV_775	0.4677	1
ESV_62	ESV_776	0.5371	1
ESV_62	ESV_784	-0.5161	2
ESV_62	ESV_796	-0.5688	2
ESV_62	ESV_800	-0.4985	2
ESV_62	ESV_822	0.5143	1
ESV_62	ESV_826	0.5516	1
ESV_62	ESV_831	-0.4812	2
ESV_62	ESV_840	-0.4908	2
ESV_62	ESV_842	0.5363	1
ESV_62	ESV_846	0.4751	1
ESV_62	ESV_850	-0.5103	2
ESV_62	ESV_852	-0.5197	2
ESV_62	ESV_869	-0.578	2
ESV_62	ESV_876	0.5529	1
ESV_62	ESV_884	0.4999	1
ESV_62	ESV_893	-0.5818	2
ESV_62	ESV_913	-0.4654	2
ESV_62	ESV_920	0.6236	1
ESV_62	ESV_927	-0.5132	2
ESV_62	ESV_929	-0.4716	2
ESV_62	ESV_932	0.5593	1
ESV_62	ESV_946	-0.5494	2
ESV_62	ESV_950	-0.5822	2
ESV_62	ESV_973	-0.5657	2
ESV_62	ESV_978	-0.541	2
ESV_62	ESV_987	0.4727	1
ESV_62	ESV_989	0.5737	1
ESV_62	ESV_994	0.4979	1
ESV_62	ESV_995	0.5997	1
ESV_62	ESV_1001	0.4587	1
ESV_62	ESV_1005	0.4301	1
ESV_62	ESV_1016	0.5576	1
ESV_62	ESV_1027	0.561	1
ESV_62	ESV_1049	0.4815	1
ESV_62	ESV_1062	0.4696	1
ESV_62	ESV_1080	0.4446	1
ESV_62	ESV_1083	-0.5759	2
ESV_62	ESV_1084	0.5056	1
ESV_62	ESV_1093	0.4926	1
ESV_62	ESV_1101	0.4706	1
ESV_62	ESV_1117	0.4956	1
ESV_62	ESV_1124	-0.6881	2
ESV_62	ESV_1137	0.541	1
ESV_62	ESV_1139	-0.482	2
ESV_62	ESV_1151	0.4917	1
ESV_62	ESV_1169	-0.4398	2
ESV_62	ESV_1170	-0.4766	2
ESV_62	ESV_1195	0.5103	1
ESV_62	ESV_1217	0.6464	1
ESV_62	ESV_1220	-0.5447	2
ESV_62	ESV_1239	0.5012	1
ESV_62	ESV_1240	0.5204	1
ESV_62	ESV_1241	-0.5895	2
ESV_62	ESV_1249	0.4582	1
ESV_62	ESV_1259	0.4985	1
ESV_62	ESV_1261	-0.4572	2
ESV_62	ESV_1265	0.54	1
ESV_62	ESV_1275	0.5647	1
ESV_62	ESV_1290	0.5618	1
ESV_62	ESV_1294	0.5347	1
ESV_62	ESV_1304	-0.6134	2
ESV_62	ESV_1309	-0.5945	2
ESV_62	ESV_1319	0.5169	1
ESV_62	ESV_1321	0.5886	1
ESV_62	ESV_1344	-0.529	2
ESV_62	ESV_1364	-0.6611	2
ESV_62	ESV_1380	-0.5808	2
ESV_62	ESV_1381	-0.4859	2
ESV_62	ESV_1411	-0.453	2
ESV_62	ESV_1418	-0.6979	2
ESV_62	ESV_1425	0.6028	1
ESV_62	ESV_1438	-0.5927	2
ESV_62	ESV_1439	0.4468	1
ESV_62	ESV_1446	-0.4724	2
ESV_62	ESV_1473	-0.5263	2
ESV_62	ESV_1483	0.4763	1
ESV_62	ESV_1494	-0.4505	2
ESV_62	ESV_1501	0.4869	1
ESV_62	ESV_1511	-0.4604	2
ESV_62	ESV_1513	0.4432	1
ESV_62	ESV_1527	0.4932	1
ESV_62	ESV_1537	-0.5229	2
ESV_62	ESV_1538	0.4725	1
ESV_62	ESV_1545	-0.4845	2
ESV_62	ESV_1556	-0.5248	2
ESV_62	ESV_1619	0.4634	1
ESV_62	ESV_1625	-0.4556	2
ESV_62	ESV_1639	0.4846	1
ESV_62	ESV_1713	-0.5125	2
ESV_62	ESV_1737	0.487	1
ESV_62	ESV_1739	0.4548	1
ESV_62	ESV_1766	-0.4843	2
ESV_62	ESV_1776	0.444	1
ESV_62	ESV_1799	0.5375	1
ESV_62	ESV_1854	-0.4477	2
ESV_62	ESV_1855	0.4296	1
ESV_62	ESV_1890	0.494	1
ESV_62	ESV_1907	0.5241	1
ESV_62	ESV_1913	0.4411	1
ESV_62	ESV_1916	-0.4356	2
ESV_62	ESV_1920	0.4545	1
ESV_62	ESV_1933	-0.466	2
ESV_62	ESV_1961	0.4722	1
ESV_62	ESV_1981	-0.5225	2
ESV_62	ESV_1998	-0.5317	2
ESV_62	ESV_1999	0.4431	1
ESV_62	ESV_2026	-0.6411	2
ESV_62	ESV_2067	0.4658	1
ESV_62	ESV_2121	0.5402	1
ESV_62	ESV_2124	0.4949	1
ESV_62	ESV_2134	0.4699	1
ESV_62	ESV_2148	0.4449	1
ESV_62	ESV_2150	0.4598	1
ESV_62	ESV_2152	0.5267	1
ESV_62	ESV_2162	-0.4866	2
ESV_62	ESV_2167	0.7192	1
ESV_62	ESV_2202	-0.5375	2
ESV_62	ESV_2218	0.5494	1
ESV_62	ESV_2271	0.4764	1
ESV_62	ESV_2274	-0.5311	2
ESV_62	ESV_2282	-0.5386	2
ESV_62	ESV_2310	-0.4843	2
ESV_62	ESV_2408	-0.6385	2
ESV_62	ESV_2451	-0.6715	2
ESV_62	ESV_2487	0.4442	1
ESV_62	ESV_2532	-0.5199	2
ESV_62	ESV_2559	0.4493	1
ESV_62	ESV_2571	-0.477	2
ESV_62	ESV_2589	-0.4983	2
ESV_62	ESV_2594	0.4919	1
ESV_62	ESV_2597	-0.5565	2
ESV_62	ESV_2621	0.534	1
ESV_62	ESV_2674	-0.4373	2
ESV_62	ESV_2693	0.4636	1
ESV_62	ESV_2712	-0.4718	2
ESV_62	ESV_2737	-0.4805	2
ESV_62	ESV_2746	0.4693	1
ESV_62	ESV_2753	-0.5447	2
ESV_62	ESV_2803	-0.5658	2
ESV_62	ESV_2819	0.4796	1
ESV_62	ESV_2881	0.4716	1
ESV_62	ESV_2899	0.5282	1
ESV_62	ESV_2953	-0.6397	2
ESV_62	ESV_2956	-0.5041	2
ESV_62	ESV_3039	-0.5626	2
ESV_62	ESV_3072	-0.5463	2
ESV_62	ESV_3079	0.45	1
ESV_62	ESV_3083	-0.5467	2
ESV_62	ESV_3224	-0.4811	2
ESV_62	ESV_3251	-0.5084	2
ESV_62	ESV_3262	-0.5143	2
ESV_62	ESV_3264	0.4726	1
ESV_62	ESV_3304	0.4464	1
ESV_62	ESV_3327	0.5017	1
ESV_62	ESV_3337	-0.4909	2
ESV_62	ESV_3649	-0.5284	2
ESV_62	ESV_3654	-0.6894	2
ESV_62	ESV_4497	-0.4812	2
ESV_62	ESV_4760	-0.455	2
ESV_62	ESV_5534	-0.4382	2
ESV_64	ESV_68	0.5769	1
ESV_64	ESV_73	0.5071	1
ESV_64	ESV_134	-0.4201	2
ESV_64	ESV_137	-0.5422	2
ESV_64	ESV_142	-0.4557	2
ESV_64	ESV_172	-0.4359	2
ESV_64	ESV_184	-0.4511	2
ESV_64	ESV_256	-0.3868	2
ESV_64	ESV_285	-0.5032	2
ESV_64	ESV_356	-0.4582	2
ESV_64	ESV_388	-0.5087	2
ESV_64	ESV_392	-0.4804	2
ESV_64	ESV_409	-0.461	2
ESV_64	ESV_422	0.4307	1
ESV_64	ESV_440	-0.549	2
ESV_64	ESV_468	-0.4478	2
ESV_64	ESV_473	-0.4459	2
ESV_64	ESV_502	-0.4208	2
ESV_64	ESV_514	-0.4718	2
ESV_64	ESV_518	-0.4915	2
ESV_64	ESV_595	-0.5391	2
ESV_64	ESV_649	-0.4415	2
ESV_64	ESV_656	-0.5011	2
ESV_64	ESV_803	-0.4798	2
ESV_64	ESV_814	-0.4628	2
ESV_64	ESV_919	-0.4763	2
ESV_64	ESV_972	-0.4295	2
ESV_64	ESV_1206	0.4268	1
ESV_64	ESV_1297	0.4646	1
ESV_64	ESV_1356	-0.4562	2
ESV_64	ESV_2179	0.4562	1
ESV_64	ESV_2516	0.4006	1
ESV_64	ESV_2879	0.4643	1
ESV_64	ESV_3224	0.4052	1
ESV_64	ESV_3953	0.4245	1
ESV_64	ESV_4082	0.4259	1
ESV_64	ESV_4506	0.4976	1
ESV_64	ESV_4593	0.3843	1
ESV_64	ESV_4781	0.437	1
ESV_64	ESV_4904	0.3982	1
ESV_64	ESV_5430	0.3723	1
ESV_64	ESV_5601	0.3547	1
ESV_64	ESV_5747	0.3949	1
ESV_64	ESV_6493	0.3978	1
ESV_64	ESV_6786	0.4087	1
ESV_64	ESV_7118	0.4358	1
ESV_64	ESV_7152	0.361	1
ESV_64	ESV_7279	0.4434	1
ESV_64	ESV_7574	0.3689	1
ESV_64	ESV_7584	0.3935	1
ESV_64	ESV_7819	0.4044	1
ESV_64	ESV_8355	0.4358	1
ESV_64	ESV_8850	0.4275	1
ESV_64	ESV_9560	0.3555	1
ESV_64	ESV_10231	0.4241	1
ESV_64	ESV_10310	0.4278	1
ESV_64	ESV_10927	0.3407	1
ESV_64	ESV_21228	0.4884	1
ESV_65	ESV_72	0.6325	1
ESV_65	ESV_81	0.5088	1
ESV_65	ESV_84	0.4971	1
ESV_65	ESV_87	0.5712	1
ESV_65	ESV_90	0.5145	1
ESV_65	ESV_99	0.5622	1
ESV_65	ESV_100	0.5215	1
ESV_65	ESV_104	0.5147	1
ESV_65	ESV_108	0.5356	1
ESV_65	ESV_112	0.5016	1
ESV_65	ESV_118	0.5453	1
ESV_65	ESV_129	0.6013	1
ESV_65	ESV_131	0.5522	1
ESV_65	ESV_133	0.4908	1
ESV_65	ESV_142	0.654	1
ESV_65	ESV_148	0.5657	1
ESV_65	ESV_149	0.5268	1
ESV_65	ESV_152	0.5363	1
ESV_65	ESV_155	0.617	1
ESV_65	ESV_168	0.4844	1
ESV_65	ESV_181	0.8079	1
ESV_65	ESV_183	0.4567	1
ESV_65	ESV_184	0.5535	1
ESV_65	ESV_187	0.4632	1
ESV_65	ESV_194	0.7659	1
ESV_65	ESV_200	0.5886	1
ESV_65	ESV_211	0.539	1
ESV_65	ESV_216	0.5315	1
ESV_65	ESV_234	0.6182	1
ESV_65	ESV_267	0.6428	1
ESV_65	ESV_284	0.661	1
ESV_65	ESV_289	0.7954	1
ESV_65	ESV_297	0.5397	1
ESV_65	ESV_298	0.482	1
ESV_65	ESV_302	0.4959	1
ESV_65	ESV_304	0.5609	1
ESV_65	ESV_334	0.6228	1
ESV_65	ESV_336	0.728	1
ESV_65	ESV_342	0.5708	1
ESV_65	ESV_352	0.5289	1
ESV_65	ESV_354	0.5075	1
ESV_65	ESV_355	0.5131	1
ESV_65	ESV_372	0.4649	1
ESV_65	ESV_377	0.8436	1
ESV_65	ESV_380	0.6	1
ESV_65	ESV_391	0.4949	1
ESV_65	ESV_401	0.4353	1
ESV_65	ESV_420	0.4832	1
ESV_65	ESV_427	0.5742	1
ESV_65	ESV_428	0.6868	1
ESV_65	ESV_429	0.4844	1
ESV_65	ESV_439	0.4727	1
ESV_65	ESV_483	0.5178	1
ESV_65	ESV_489	0.4493	1
ESV_65	ESV_497	0.6406	1
ESV_65	ESV_503	0.5413	1
ESV_65	ESV_510	0.4742	1
ESV_65	ESV_515	0.5593	1
ESV_65	ESV_526	0.4939	1
ESV_65	ESV_527	0.6406	1
ESV_65	ESV_549	0.644	1
ESV_65	ESV_561	0.4566	1
ESV_65	ESV_568	0.4601	1
ESV_65	ESV_583	0.5613	1
ESV_65	ESV_629	0.4671	1
ESV_65	ESV_632	0.5156	1
ESV_65	ESV_662	0.5404	1
ESV_65	ESV_698	-0.4532	2
ESV_65	ESV_702	0.6543	1
ESV_65	ESV_731	0.5508	1
ESV_65	ESV_738	-0.5031	2
ESV_65	ESV_774	0.5305	1
ESV_65	ESV_849	0.5049	1
ESV_65	ESV_863	0.5361	1
ESV_65	ESV_870	0.4912	1
ESV_65	ESV_925	0.4196	1
ESV_65	ESV_926	-0.4653	2
ESV_65	ESV_994	-0.485	2
ESV_65	ESV_1046	0.4614	1
ESV_65	ESV_1077	0.4704	1
ESV_65	ESV_1142	0.4608	1
ESV_65	ESV_1196	0.4906	1
ESV_65	ESV_1562	-0.5086	2
ESV_65	ESV_1619	-0.5011	2
ESV_65	ESV_1628	-0.4285	2
ESV_65	ESV_1684	-0.5644	2
ESV_65	ESV_1913	-0.4474	2
ESV_65	ESV_1999	-0.5051	2
ESV_65	ESV_2030	-0.5724	2
ESV_65	ESV_2067	-0.4483	2
ESV_65	ESV_2180	-0.4818	2
ESV_65	ESV_2196	-0.4567	2
ESV_65	ESV_2271	-0.4495	2
ESV_65	ESV_2330	-0.4913	2
ESV_65	ESV_2358	-0.4287	2
ESV_65	ESV_2468	-0.467	2
ESV_65	ESV_2475	-0.4958	2
ESV_65	ESV_2842	-0.4898	2
ESV_65	ESV_2924	-0.4587	2
ESV_65	ESV_2967	-0.4796	2
ESV_65	ESV_3079	-0.4533	2
ESV_65	ESV_3085	-0.471	2
ESV_65	ESV_3160	-0.5458	2
ESV_65	ESV_3360	-0.5135	2
ESV_65	ESV_3476	-0.4658	2
ESV_65	ESV_3586	-0.4743	2
ESV_65	ESV_3689	-0.4979	2
ESV_65	ESV_3734	-0.4628	2
ESV_65	ESV_3791	-0.4933	2
ESV_65	ESV_3841	-0.4289	2
ESV_65	ESV_3915	-0.456	2
ESV_65	ESV_3943	-0.5553	2
ESV_65	ESV_4095	-0.5558	2
ESV_65	ESV_4256	-0.496	2
ESV_65	ESV_4593	-0.4173	2
ESV_65	ESV_4678	-0.4592	2
ESV_65	ESV_4807	-0.5063	2
ESV_65	ESV_4913	-0.4946	2
ESV_65	ESV_5165	-0.4756	2
ESV_65	ESV_5284	-0.5428	2
ESV_65	ESV_5320	-0.4846	2
ESV_65	ESV_5491	-0.4666	2
ESV_65	ESV_5611	-0.548	2
ESV_65	ESV_5656	-0.5465	2
ESV_65	ESV_5953	-0.4316	2
ESV_65	ESV_6622	-0.4593	2
ESV_65	ESV_6819	-0.5268	2
ESV_65	ESV_7288	-0.4594	2
ESV_65	ESV_8042	-0.3706	2
ESV_65	ESV_10310	-0.4059	2
ESV_65	ESV_10927	-0.4087	2
ESV_65	ESV_21228	-0.3689	2
ESV_66	ESV_71	0.5218	1
ESV_66	ESV_72	0.5179	1
ESV_66	ESV_79	0.5995	1
ESV_66	ESV_83	0.5935	1
ESV_66	ESV_84	0.5282	1
