Sp1	Sp2	Cor	type
ESV_4	ESV_294	0.4563	0
ESV_4	ESV_302	0.576	0
ESV_4	ESV_308	0.422	0
ESV_4	ESV_391	0.5135	0
ESV_4	ESV_452	0.5144	0
ESV_4	ESV_508	-0.5026	1
ESV_4	ESV_580	0.7701	0
ESV_4	ESV_590	0.7032	0
ESV_4	ESV_593	0.4733	0
ESV_4	ESV_610	0.5096	0
ESV_4	ESV_714	-0.4863	1
ESV_4	ESV_733	0.5807	0
ESV_4	ESV_927	-0.4723	1
ESV_4	ESV_933	-0.4186	1
ESV_4	ESV_936	-0.4689	1
ESV_4	ESV_942	0.4417	0
ESV_4	ESV_951	-0.4633	1
ESV_4	ESV_955	-0.4764	1
ESV_4	ESV_960	-0.4423	1
ESV_4	ESV_979	-0.541	1
ESV_4	ESV_1006	-0.4841	1
ESV_4	ESV_1120	-0.4499	1
ESV_4	ESV_1151	-0.4619	1
ESV_4	ESV_1177	-0.4126	1
ESV_4	ESV_1182	-0.4416	1
ESV_4	ESV_1297	0.5357	0
ESV_4	ESV_1796	-0.4309	1
ESV_5	ESV_7	0.5382	0
ESV_5	ESV_8	0.939	0
ESV_5	ESV_9	0.6601	0
ESV_5	ESV_11	0.6746	0
ESV_5	ESV_13	0.9115	0
ESV_5	ESV_14	0.7045	0
ESV_5	ESV_16	0.9	0
ESV_5	ESV_18	0.8513	0
ESV_5	ESV_19	0.689	0
ESV_5	ESV_21	0.9356	0
ESV_5	ESV_27	0.5999	0
ESV_5	ESV_28	0.5347	0
ESV_5	ESV_30	0.4771	0
ESV_5	ESV_31	0.6916	0
ESV_5	ESV_36	0.4949	0
ESV_5	ESV_37	0.5275	0
ESV_5	ESV_45	0.7139	0
ESV_5	ESV_48	0.8077	0
ESV_5	ESV_50	0.4698	0
ESV_5	ESV_56	0.6951	0
ESV_5	ESV_57	0.7619	0
ESV_5	ESV_61	0.7695	0
ESV_5	ESV_66	0.6871	0
ESV_5	ESV_72	0.7876	0
ESV_5	ESV_76	0.6609	0
ESV_5	ESV_78	0.5452	0
ESV_5	ESV_80	0.6512	0
ESV_5	ESV_87	0.5004	0
ESV_5	ESV_102	0.5279	0
ESV_5	ESV_104	0.4438	0
ESV_5	ESV_112	0.5973	0
ESV_5	ESV_128	0.6096	0
ESV_5	ESV_133	0.7435	0
ESV_5	ESV_149	0.7281	0
ESV_5	ESV_153	0.6083	0
ESV_5	ESV_156	0.6442	0
ESV_5	ESV_167	0.6078	0
ESV_5	ESV_181	0.6271	0
ESV_5	ESV_187	0.5578	0
ESV_5	ESV_195	0.5268	0
ESV_5	ESV_197	0.6019	0
ESV_5	ESV_211	0.434	0
ESV_5	ESV_213	0.5519	0
ESV_5	ESV_215	-0.4738	1
ESV_5	ESV_216	0.5449	0
ESV_5	ESV_218	-0.414	1
ESV_5	ESV_223	0.6015	0
ESV_5	ESV_240	0.5216	0
ESV_5	ESV_247	0.4271	0
ESV_5	ESV_275	-0.5144	1
ESV_5	ESV_294	0.5485	0
ESV_5	ESV_297	0.4404	0
ESV_5	ESV_301	0.502	0
ESV_5	ESV_302	0.6272	0
ESV_5	ESV_316	0.5861	0
ESV_5	ESV_321	0.5233	0
ESV_5	ESV_345	0.5036	0
ESV_5	ESV_371	0.449	0
ESV_5	ESV_378	0.4633	0
ESV_5	ESV_391	0.5329	0
ESV_5	ESV_428	0.4827	0
ESV_5	ESV_449	-0.4233	1
ESV_5	ESV_452	0.5678	0
ESV_5	ESV_456	0.5704	0
ESV_5	ESV_484	0.4776	0
ESV_5	ESV_485	0.4187	0
ESV_5	ESV_489	0.4435	0
ESV_5	ESV_494	0.4134	0
ESV_5	ESV_495	0.4485	0
ESV_5	ESV_565	0.432	0
ESV_5	ESV_572	0.4288	0
ESV_5	ESV_580	0.8484	0
ESV_5	ESV_590	0.8344	0
ESV_5	ESV_593	0.6017	0
ESV_5	ESV_610	0.6178	0
ESV_5	ESV_671	0.5111	0
ESV_5	ESV_686	0.4283	0
ESV_5	ESV_690	0.4315	0
ESV_5	ESV_696	0.4585	0
ESV_5	ESV_730	-0.424	1
ESV_5	ESV_733	0.5913	0
ESV_5	ESV_749	-0.4425	1
ESV_5	ESV_806	0.4713	0
ESV_5	ESV_927	-0.5025	1
ESV_5	ESV_936	-0.4735	1
ESV_5	ESV_951	-0.4418	1
ESV_5	ESV_955	-0.4892	1
ESV_5	ESV_960	-0.4564	1
ESV_5	ESV_979	-0.5239	1
ESV_5	ESV_1006	-0.4709	1
ESV_5	ESV_1120	-0.4807	1
ESV_5	ESV_1151	-0.5116	1
ESV_5	ESV_1157	-0.4337	1
ESV_5	ESV_1182	-0.4766	1
ESV_5	ESV_1287	0.4589	0
ESV_5	ESV_1297	0.6254	0
ESV_5	ESV_1319	-0.4398	1
ESV_5	ESV_1367	-0.4219	1
ESV_5	ESV_1450	-0.4137	1
ESV_5	ESV_1497	-0.4431	1
ESV_5	ESV_1502	-0.4155	1
ESV_5	ESV_1649	-0.4245	1
ESV_5	ESV_1701	0.4177	0
ESV_5	ESV_1796	-0.4245	1
ESV_5	ESV_1875	-0.4725	1
ESV_5	ESV_1952	0.4797	0
ESV_5	ESV_1955	-0.4228	1
ESV_5	ESV_2101	-0.4255	1
ESV_6	ESV_10	0.46	0
ESV_6	ESV_12	0.4236	0
ESV_6	ESV_41	0.5189	0
ESV_6	ESV_46	0.5398	0
ESV_6	ESV_58	0.4353	0
ESV_6	ESV_63	0.4203	0
ESV_6	ESV_75	0.4698	0
ESV_6	ESV_82	0.4477	0
ESV_6	ESV_93	0.5896	0
ESV_6	ESV_97	0.6256	0
ESV_6	ESV_326	0.4451	0
ESV_6	ESV_353	-0.5084	1
ESV_6	ESV_380	-0.4251	1
ESV_6	ESV_395	0.4314	0
ESV_6	ESV_552	0.4581	0
ESV_6	ESV_553	0.4625	0
ESV_6	ESV_667	0.4914	0
ESV_6	ESV_947	-0.4965	1
ESV_6	ESV_1071	0.5026	0
ESV_6	ESV_1273	0.4936	0
ESV_6	ESV_1449	-0.5163	1
ESV_6	ESV_1511	0.5114	0
ESV_6	ESV_1874	0.4727	0
ESV_6	ESV_2631	0.437	0
ESV_6	ESV_2957	0.4249	0
ESV_6	ESV_3031	0.4531	0
ESV_7	ESV_8	0.5123	0
ESV_7	ESV_13	0.4889	0
ESV_7	ESV_14	0.4595	0
ESV_7	ESV_18	0.5442	0
ESV_7	ESV_21	0.6183	0
ESV_7	ESV_27	0.5048	0
ESV_7	ESV_61	0.6423	0
ESV_7	ESV_102	0.4575	0
ESV_7	ESV_105	0.4314	0
ESV_7	ESV_153	0.4539	0
ESV_7	ESV_156	0.4614	0
ESV_7	ESV_213	0.5382	0
ESV_7	ESV_294	0.4238	0
ESV_7	ESV_301	0.5353	0
ESV_7	ESV_593	0.4913	0
ESV_7	ESV_733	0.8977	0
ESV_7	ESV_1151	-0.4247	1
ESV_7	ESV_1179	-0.4134	1
ESV_7	ESV_1246	-0.4303	1
ESV_7	ESV_1502	-0.43	1
ESV_8	ESV_9	0.5943	0
ESV_8	ESV_11	0.7235	0
ESV_8	ESV_13	0.9204	0
ESV_8	ESV_14	0.6846	0
ESV_8	ESV_16	0.7975	0
ESV_8	ESV_18	0.8773	0
ESV_8	ESV_19	0.6219	0
ESV_8	ESV_21	0.9311	0
ESV_8	ESV_27	0.6964	0
ESV_8	ESV_31	0.6819	0
ESV_8	ESV_37	0.5955	0
ESV_8	ESV_45	0.6371	0
ESV_8	ESV_48	0.7676	0
ESV_8	ESV_50	0.535	0
ESV_8	ESV_56	0.5515	0
ESV_8	ESV_57	0.6832	0
ESV_8	ESV_60	-0.4566	1
ESV_8	ESV_61	0.7611	0
ESV_8	ESV_66	0.6439	0
ESV_8	ESV_72	0.7074	0
ESV_8	ESV_76	0.5385	0
ESV_8	ESV_78	0.4382	0
ESV_8	ESV_80	0.6163	0
ESV_8	ESV_88	0.4224	0
ESV_8	ESV_102	0.5161	0
ESV_8	ESV_104	0.4805	0
ESV_8	ESV_105	0.4776	0
ESV_8	ESV_112	0.4996	0
ESV_8	ESV_128	0.6825	0
ESV_8	ESV_133	0.6842	0
ESV_8	ESV_149	0.6829	0
ESV_8	ESV_153	0.6558	0
ESV_8	ESV_156	0.5946	0
ESV_8	ESV_167	0.5284	0
ESV_8	ESV_181	0.581	0
ESV_8	ESV_187	0.525	0
ESV_8	ESV_195	0.457	0
ESV_8	ESV_197	0.5245	0
ESV_8	ESV_213	0.5576	0
ESV_8	ESV_215	-0.5075	1
ESV_8	ESV_216	0.5913	0
ESV_8	ESV_223	0.4983	0
ESV_8	ESV_247	0.4283	0
ESV_8	ESV_248	-0.4728	1
ESV_8	ESV_275	-0.4824	1
ESV_8	ESV_294	0.5543	0
ESV_8	ESV_301	0.5493	0
ESV_8	ESV_302	0.5603	0
ESV_8	ESV_316	0.5287	0
ESV_8	ESV_321	0.5135	0
ESV_8	ESV_328	-0.4697	1
ESV_8	ESV_333	-0.4139	1
ESV_8	ESV_345	0.4237	0
ESV_8	ESV_346	-0.4183	1
ESV_8	ESV_371	0.4369	0
ESV_8	ESV_378	0.4517	0
ESV_8	ESV_391	0.5061	0
ESV_8	ESV_401	-0.4353	1
ESV_8	ESV_428	0.4205	0
ESV_8	ESV_452	0.5097	0
ESV_8	ESV_456	0.5371	0
ESV_8	ESV_494	0.4226	0
ESV_8	ESV_508	-0.4445	1
ESV_8	ESV_580	0.8003	0
ESV_8	ESV_590	0.7498	0
ESV_8	ESV_593	0.6097	0
ESV_8	ESV_610	0.5563	0
ESV_8	ESV_661	-0.4248	1
ESV_8	ESV_671	0.4578	0
ESV_8	ESV_676	0.4191	0
ESV_8	ESV_680	0.4513	0
ESV_8	ESV_686	0.4384	0
ESV_8	ESV_696	0.4217	0
ESV_8	ESV_714	-0.4329	1
ESV_8	ESV_733	0.5865	0
ESV_8	ESV_749	-0.4249	1
ESV_8	ESV_781	-0.4155	1
ESV_8	ESV_806	0.4535	0
ESV_8	ESV_866	-0.4243	1
ESV_8	ESV_874	0.4256	0
ESV_8	ESV_889	0.4219	0
ESV_8	ESV_927	-0.4437	1
ESV_8	ESV_930	0.4838	0
ESV_8	ESV_936	-0.4639	1
ESV_8	ESV_944	-0.4365	1
ESV_8	ESV_951	-0.4766	1
ESV_8	ESV_955	-0.4509	1
ESV_8	ESV_960	-0.4959	1
ESV_8	ESV_979	-0.5484	1
ESV_8	ESV_1006	-0.493	1
ESV_8	ESV_1010	0.415	0
ESV_8	ESV_1120	-0.4254	1
ESV_8	ESV_1151	-0.5227	1
ESV_8	ESV_1182	-0.5217	1
ESV_8	ESV_1260	-0.421	1
ESV_8	ESV_1287	0.5175	0
ESV_8	ESV_1291	-0.4394	1
ESV_8	ESV_1297	0.6061	0
ESV_8	ESV_1319	-0.4413	1
ESV_8	ESV_1367	-0.4299	1
ESV_8	ESV_1649	-0.442	1
ESV_8	ESV_1796	-0.4466	1
ESV_8	ESV_1875	-0.4352	1
ESV_8	ESV_1952	0.4788	0
ESV_8	ESV_1955	-0.4272	1
ESV_8	ESV_2101	-0.44	1
ESV_9	ESV_11	0.475	0
ESV_9	ESV_13	0.6199	0
ESV_9	ESV_14	0.5127	0
ESV_9	ESV_16	0.6934	0
ESV_9	ESV_18	0.5163	0
ESV_9	ESV_19	0.848	0
ESV_9	ESV_20	0.5277	0
ESV_9	ESV_21	0.538	0
ESV_9	ESV_28	0.512	0
ESV_9	ESV_30	0.5248	0
ESV_9	ESV_31	0.675	0
ESV_9	ESV_36	0.6374	0
ESV_9	ESV_45	0.6938	0
ESV_9	ESV_48	0.793	0
ESV_9	ESV_51	0.4315	0
ESV_9	ESV_56	0.5191	0
ESV_9	ESV_57	0.7685	0
ESV_9	ESV_61	0.4863	0
ESV_9	ESV_65	0.4288	0
ESV_9	ESV_72	0.7296	0
ESV_9	ESV_76	0.5278	0
ESV_9	ESV_78	0.5181	0
ESV_9	ESV_80	0.4574	0
ESV_9	ESV_100	0.5203	0
ESV_9	ESV_102	0.4441	0
ESV_9	ESV_112	0.5774	0
ESV_9	ESV_128	0.5561	0
ESV_9	ESV_133	0.6976	0
ESV_9	ESV_149	0.466	0
ESV_9	ESV_167	0.5888	0
ESV_9	ESV_181	0.5789	0
ESV_9	ESV_187	0.6831	0
ESV_9	ESV_195	0.5397	0
ESV_9	ESV_197	0.577	0
ESV_9	ESV_198	0.4415	0
ESV_9	ESV_211	0.5168	0
ESV_9	ESV_223	0.6195	0
ESV_9	ESV_224	-0.4379	1
ESV_9	ESV_234	0.4405	0
ESV_9	ESV_240	0.6027	0
ESV_9	ESV_247	0.4799	0
ESV_9	ESV_275	-0.5261	1
ESV_9	ESV_294	0.4297	0
ESV_9	ESV_302	0.6036	0
ESV_9	ESV_316	0.6148	0
ESV_9	ESV_321	0.488	0
ESV_9	ESV_328	-0.5263	1
ESV_9	ESV_345	0.5055	0
ESV_9	ESV_391	0.4803	0
ESV_9	ESV_428	0.4813	0
ESV_9	ESV_441	-0.4134	1
ESV_9	ESV_452	0.559	0
ESV_9	ESV_456	0.4557	0
ESV_9	ESV_484	0.4739	0
ESV_9	ESV_489	0.4739	0
ESV_9	ESV_527	0.4323	0
ESV_9	ESV_572	0.4934	0
ESV_9	ESV_580	0.8174	0
ESV_9	ESV_590	0.6073	0
ESV_9	ESV_593	0.5706	0
ESV_9	ESV_598	-0.4412	1
ESV_9	ESV_610	0.6173	0
ESV_9	ESV_649	-0.4307	1
ESV_9	ESV_671	0.5268	0
ESV_9	ESV_696	0.4586	0
ESV_9	ESV_840	-0.4358	1
ESV_9	ESV_1032	0.4202	0
ESV_9	ESV_1157	-0.4914	1
ESV_9	ESV_1177	-0.4702	1
ESV_9	ESV_1291	-0.4742	1
ESV_9	ESV_1297	0.5601	0
ESV_9	ESV_1701	0.4632	0
ESV_9	ESV_2330	-0.4254	1
ESV_10	ESV_93	0.6483	0
ESV_10	ESV_382	0.4568	0
ESV_10	ESV_432	0.4216	0
ESV_10	ESV_514	-0.4583	1
ESV_10	ESV_540	0.4278	0
ESV_10	ESV_626	-0.4517	1
ESV_10	ESV_665	0.4814	0
ESV_10	ESV_1054	-0.4286	1
ESV_10	ESV_1339	-0.4236	1
ESV_10	ESV_1874	0.7784	0
ESV_10	ESV_3909	0.4243	0
ESV_11	ESV_13	0.6025	0
ESV_11	ESV_14	0.495	0
ESV_11	ESV_16	0.4588	0
ESV_11	ESV_18	0.7128	0
ESV_11	ESV_19	0.6198	0
ESV_11	ESV_21	0.7661	0
ESV_11	ESV_22	-0.5398	1
ESV_11	ESV_27	0.7353	0
ESV_11	ESV_31	0.5186	0
ESV_11	ESV_32	0.6011	0
ESV_11	ESV_35	0.4927	0
ESV_11	ESV_37	0.4258	0
ESV_11	ESV_39	0.4405	0
ESV_11	ESV_48	0.471	0
ESV_11	ESV_50	0.644	0
ESV_11	ESV_57	0.4632	0
ESV_11	ESV_62	-0.4524	1
ESV_11	ESV_72	0.6259	0
ESV_11	ESV_83	0.5185	0
ESV_11	ESV_87	0.6773	0
ESV_11	ESV_88	0.6855	0
ESV_11	ESV_100	0.4202	0
ESV_11	ESV_102	0.6319	0
ESV_11	ESV_104	0.4494	0
ESV_11	ESV_105	0.6225	0
ESV_11	ESV_128	0.6147	0
ESV_11	ESV_129	0.4398	0
ESV_11	ESV_133	0.588	0
ESV_11	ESV_138	0.5806	0
ESV_11	ESV_148	0.5061	0
ESV_11	ESV_149	0.5476	0
ESV_11	ESV_153	0.6715	0
ESV_11	ESV_155	0.4941	0
ESV_11	ESV_169	-0.5146	1
ESV_11	ESV_172	0.4791	0
ESV_11	ESV_173	-0.4779	1
ESV_11	ESV_175	-0.4536	1
ESV_11	ESV_181	0.4476	0
ESV_11	ESV_187	0.6714	0
ESV_11	ESV_191	0.5699	0
ESV_11	ESV_208	-0.4516	1
ESV_11	ESV_213	0.6577	0
ESV_11	ESV_248	-0.4538	1
ESV_11	ESV_251	-0.4629	1
ESV_11	ESV_255	-0.4153	1
ESV_11	ESV_265	0.5357	0
ESV_11	ESV_294	0.5369	0
ESV_11	ESV_299	-0.4398	1
ESV_11	ESV_301	0.5478	0
ESV_11	ESV_332	0.5008	0
ESV_11	ESV_333	-0.5989	1
ESV_11	ESV_341	0.4794	0
ESV_11	ESV_347	-0.4463	1
ESV_11	ESV_353	0.4168	0
ESV_11	ESV_359	0.5626	0
ESV_11	ESV_389	-0.4662	1
ESV_11	ESV_391	0.4857	0
ESV_11	ESV_434	-0.5039	1
ESV_11	ESV_452	0.5597	0
ESV_11	ESV_456	0.418	0
ESV_11	ESV_508	-0.4349	1
ESV_11	ESV_513	-0.4837	1
ESV_11	ESV_517	-0.4727	1
ESV_11	ESV_532	-0.5316	1
ESV_11	ESV_543	-0.4493	1
ESV_11	ESV_573	-0.4338	1
ESV_11	ESV_580	0.5577	0
ESV_11	ESV_590	0.4212	0
ESV_11	ESV_593	0.5242	0
ESV_11	ESV_644	-0.4449	1
ESV_11	ESV_648	0.5303	0
ESV_11	ESV_671	0.4853	0
ESV_11	ESV_685	-0.4496	1
ESV_11	ESV_698	-0.4161	1
ESV_11	ESV_715	-0.5063	1
ESV_11	ESV_743	-0.4646	1
ESV_11	ESV_758	-0.4165	1
ESV_11	ESV_792	0.5585	0
ESV_11	ESV_806	0.4799	0
ESV_11	ESV_842	-0.6461	1
ESV_11	ESV_843	-0.4894	1
ESV_11	ESV_873	0.4742	0
ESV_11	ESV_876	-0.4311	1
ESV_11	ESV_885	0.4372	0
ESV_11	ESV_896	-0.4272	1
ESV_11	ESV_935	-0.444	1
ESV_11	ESV_959	-0.4508	1
ESV_11	ESV_979	-0.5007	1
ESV_11	ESV_1006	-0.4439	1
ESV_11	ESV_1064	-0.4351	1
ESV_11	ESV_1073	0.438	0
ESV_11	ESV_1080	-0.4161	1
ESV_11	ESV_1120	-0.4449	1
ESV_11	ESV_1149	-0.6599	1
ESV_11	ESV_1151	-0.5333	1
ESV_11	ESV_1159	-0.4196	1
ESV_11	ESV_1169	0.5204	0
ESV_11	ESV_1204	-0.5179	1
ESV_11	ESV_1265	-0.4277	1
ESV_11	ESV_1272	-0.4197	1
ESV_11	ESV_1287	0.492	0
ESV_11	ESV_1297	0.4458	0
ESV_11	ESV_1870	-0.4922	1
ESV_11	ESV_3055	0.4801	0
ESV_11	ESV_3224	0.4864	0
ESV_11	ESV_4506	0.4448	0
ESV_12	ESV_15	0.5874	0
ESV_12	ESV_16	-0.4593	1
ESV_12	ESV_17	0.6969	0
ESV_12	ESV_22	-0.4545	1
ESV_12	ESV_23	-0.5295	1
ESV_12	ESV_24	0.4417	0
ESV_12	ESV_29	0.6975	0
ESV_12	ESV_30	-0.475	1
ESV_12	ESV_32	0.518	0
ESV_12	ESV_36	-0.4591	1
ESV_12	ESV_39	0.4802	0
ESV_12	ESV_41	0.6186	0
ESV_12	ESV_43	0.4428	0
ESV_12	ESV_47	0.6	0
ESV_12	ESV_52	-0.5716	1
ESV_12	ESV_53	-0.4544	1
ESV_12	ESV_54	0.4528	0
ESV_12	ESV_56	-0.5938	1
ESV_12	ESV_62	-0.5284	1
ESV_12	ESV_63	0.5101	0
ESV_12	ESV_67	0.4653	0
ESV_12	ESV_71	-0.5141	1
ESV_12	ESV_75	0.659	0
ESV_12	ESV_76	-0.4449	1
ESV_12	ESV_78	-0.4947	1
ESV_12	ESV_80	-0.4947	1
ESV_12	ESV_82	0.625	0
ESV_12	ESV_83	0.4916	0
ESV_12	ESV_84	0.4574	0
ESV_12	ESV_85	-0.5761	1
ESV_12	ESV_88	0.5248	0
ESV_12	ESV_95	0.4506	0
ESV_12	ESV_96	0.467	0
ESV_12	ESV_101	-0.5708	1
ESV_12	ESV_103	0.6159	0
ESV_12	ESV_108	-0.5248	1
ESV_12	ESV_112	-0.4378	1
ESV_12	ESV_113	-0.4812	1
ESV_12	ESV_124	-0.4557	1
ESV_12	ESV_125	0.6303	0
ESV_12	ESV_132	-0.4393	1
ESV_12	ESV_134	-0.5063	1
ESV_12	ESV_136	-0.6436	1
ESV_12	ESV_141	-0.442	1
ESV_12	ESV_143	0.5847	0
ESV_12	ESV_145	-0.5178	1
ESV_12	ESV_159	-0.5073	1
ESV_12	ESV_161	-0.5238	1
ESV_12	ESV_162	0.5849	0
ESV_12	ESV_164	-0.5443	1
ESV_12	ESV_173	-0.4369	1
ESV_12	ESV_175	-0.462	1
ESV_12	ESV_182	-0.4995	1
ESV_12	ESV_183	-0.43	1
ESV_12	ESV_192	-0.4841	1
ESV_12	ESV_195	-0.5435	1
ESV_12	ESV_203	-0.4347	1
ESV_12	ESV_205	-0.559	1
ESV_12	ESV_206	0.5716	0
ESV_12	ESV_208	-0.5569	1
ESV_12	ESV_220	-0.5249	1
ESV_12	ESV_229	-0.5467	1
ESV_12	ESV_230	-0.6175	1
ESV_12	ESV_241	-0.4886	1
ESV_12	ESV_251	-0.4931	1
ESV_12	ESV_258	0.8161	0
ESV_12	ESV_260	-0.475	1
ESV_12	ESV_263	-0.5814	1
ESV_12	ESV_265	0.455	0
ESV_12	ESV_266	-0.5087	1
ESV_12	ESV_269	-0.4615	1
ESV_12	ESV_276	-0.5055	1
ESV_12	ESV_299	-0.5138	1
ESV_12	ESV_306	0.4396	0
ESV_12	ESV_311	-0.48	1
ESV_12	ESV_319	-0.5081	1
ESV_12	ESV_326	0.4385	0
ESV_12	ESV_332	0.45	0
ESV_12	ESV_335	-0.5453	1
ESV_12	ESV_355	-0.4313	1
ESV_12	ESV_359	0.484	0
ESV_12	ESV_361	-0.5729	1
ESV_12	ESV_363	-0.5179	1
ESV_12	ESV_375	0.6205	0
ESV_12	ESV_379	-0.4701	1
ESV_12	ESV_381	-0.4928	1
ESV_12	ESV_395	0.6739	0
ESV_12	ESV_397	0.4549	0
ESV_12	ESV_404	-0.4723	1
ESV_12	ESV_408	-0.416	1
ESV_12	ESV_428	-0.5377	1
ESV_12	ESV_447	-0.4956	1
ESV_12	ESV_455	-0.4995	1
ESV_12	ESV_459	-0.4718	1
ESV_12	ESV_463	-0.4579	1
ESV_12	ESV_464	-0.4551	1
ESV_12	ESV_468	-0.49	1
ESV_12	ESV_470	0.4901	0
ESV_12	ESV_478	-0.4503	1
ESV_12	ESV_479	0.5566	0
ESV_12	ESV_481	-0.4636	1
ESV_12	ESV_484	-0.4508	1
ESV_12	ESV_489	-0.4757	1
ESV_12	ESV_490	-0.5357	1
ESV_12	ESV_499	-0.4265	1
ESV_12	ESV_501	-0.4975	1
ESV_12	ESV_505	-0.4734	1
ESV_12	ESV_507	0.6052	0
ESV_12	ESV_531	-0.4214	1
ESV_12	ESV_548	0.4279	0
ESV_12	ESV_552	0.4748	0
ESV_12	ESV_609	0.4388	0
ESV_12	ESV_644	-0.5107	1
ESV_12	ESV_648	0.4767	0
ESV_12	ESV_653	-0.4908	1
ESV_12	ESV_727	-0.4583	1
ESV_12	ESV_734	0.4419	0
ESV_12	ESV_750	0.6256	0
ESV_12	ESV_759	-0.4391	1
ESV_12	ESV_763	0.4632	0
ESV_12	ESV_811	-0.4389	1
ESV_12	ESV_819	-0.4261	1
ESV_12	ESV_844	-0.4478	1
ESV_12	ESV_846	-0.4921	1
ESV_12	ESV_858	0.4579	0
ESV_12	ESV_872	0.5513	0
ESV_12	ESV_873	0.4478	0
ESV_12	ESV_881	-0.4458	1
ESV_12	ESV_893	0.5352	0
ESV_12	ESV_946	0.4226	0
ESV_12	ESV_1041	-0.4716	1
ESV_12	ESV_1049	-0.5038	1
ESV_12	ESV_1134	0.6987	0
ESV_12	ESV_1153	0.4772	0
ESV_12	ESV_1154	0.445	0
ESV_12	ESV_1170	0.4744	0
ESV_12	ESV_1178	0.5382	0
ESV_12	ESV_1241	0.501	0
ESV_12	ESV_1261	0.5427	0
ESV_12	ESV_1266	-0.4466	1
ESV_12	ESV_1273	0.6146	0
ESV_12	ESV_1309	0.4625	0
ESV_12	ESV_1362	0.4856	0
ESV_12	ESV_1374	0.5085	0
ESV_12	ESV_1378	-0.4368	1
ESV_12	ESV_1418	0.4768	0
ESV_12	ESV_1431	0.6654	0
ESV_12	ESV_1450	0.4837	0
ESV_12	ESV_1511	0.4581	0
ESV_12	ESV_1534	-0.4744	1
ESV_12	ESV_1537	0.4958	0
ESV_12	ESV_1541	0.4515	0
ESV_12	ESV_1651	0.518	0
ESV_12	ESV_1678	-0.5417	1
ESV_12	ESV_1719	0.4612	0
ESV_12	ESV_1733	0.5718	0
ESV_12	ESV_1820	0.6421	0
ESV_12	ESV_1894	0.4155	0
ESV_12	ESV_2440	0.5454	0
ESV_12	ESV_2516	0.573	0
ESV_12	ESV_2567	0.5976	0
ESV_12	ESV_2606	0.416	0
ESV_12	ESV_2834	0.6121	0
ESV_12	ESV_2978	0.4878	0
ESV_12	ESV_3031	0.591	0
ESV_12	ESV_3054	0.4423	0
ESV_12	ESV_3055	0.4813	0
ESV_12	ESV_3062	0.4199	0
ESV_12	ESV_3133	0.6997	0
ESV_12	ESV_3187	0.6134	0
ESV_12	ESV_3224	0.5359	0
ESV_12	ESV_3425	0.4763	0
ESV_12	ESV_3832	0.5809	0
ESV_12	ESV_4374	0.5587	0
ESV_12	ESV_4506	0.5546	0
ESV_12	ESV_4781	0.4577	0
ESV_12	ESV_5383	0.4754	0
ESV_12	ESV_6493	0.4348	0
ESV_12	ESV_6637	0.4301	0
ESV_12	ESV_7584	0.554	0
ESV_12	ESV_8355	0.5697	0
ESV_12	ESV_9081	0.581	0
ESV_12	ESV_9344	0.5685	0
ESV_12	ESV_10231	0.4352	0
ESV_12	ESV_10310	0.4459	0
ESV_12	ESV_10578	0.4585	0
ESV_12	ESV_14399	0.4795	0
ESV_13	ESV_14	0.7365	0
ESV_13	ESV_16	0.8661	0
ESV_13	ESV_18	0.8193	0
ESV_13	ESV_19	0.6647	0
ESV_13	ESV_20	0.5262	0
ESV_13	ESV_21	0.8735	0
ESV_13	ESV_27	0.505	0
ESV_13	ESV_28	0.5633	0
ESV_13	ESV_30	0.4883	0
ESV_13	ESV_31	0.7708	0
ESV_13	ESV_36	0.5403	0
ESV_13	ESV_37	0.5365	0
ESV_13	ESV_40	0.4934	0
ESV_13	ESV_45	0.7218	0
ESV_13	ESV_48	0.8392	0
ESV_13	ESV_54	-0.4544	1
ESV_13	ESV_56	0.701	0
ESV_13	ESV_57	0.7107	0
ESV_13	ESV_60	-0.4249	1
ESV_13	ESV_61	0.7619	0
ESV_13	ESV_66	0.6657	0
ESV_13	ESV_72	0.6457	0
ESV_13	ESV_76	0.6363	0
ESV_13	ESV_78	0.5149	0
ESV_13	ESV_80	0.7063	0
ESV_13	ESV_104	0.5045	0
ESV_13	ESV_112	0.6133	0
ESV_13	ESV_128	0.5506	0
ESV_13	ESV_133	0.6455	0
ESV_13	ESV_149	0.5661	0
ESV_13	ESV_153	0.5523	0
ESV_13	ESV_156	0.6713	0
ESV_13	ESV_167	0.5654	0
ESV_13	ESV_181	0.6231	0
ESV_13	ESV_183	0.434	0
ESV_13	ESV_187	0.4477	0
ESV_13	ESV_195	0.5385	0
ESV_13	ESV_197	0.6271	0
ESV_13	ESV_213	0.4142	0
ESV_13	ESV_215	-0.4646	1
ESV_13	ESV_216	0.5824	0
ESV_13	ESV_223	0.5403	0
ESV_13	ESV_224	-0.4635	1
ESV_13	ESV_240	0.5168	0
ESV_13	ESV_247	0.4204	0
ESV_13	ESV_275	-0.6036	1
ESV_13	ESV_301	0.5012	0
ESV_13	ESV_302	0.5941	0
ESV_13	ESV_308	0.4954	0
ESV_13	ESV_316	0.5573	0
ESV_13	ESV_321	0.418	0
ESV_13	ESV_345	0.5206	0
ESV_13	ESV_354	-0.4325	1
ESV_13	ESV_378	0.4423	0
ESV_13	ESV_391	0.4956	0
