Sp1	Sp2	Cor
ESV_3	ESV_157	-0.5388
ESV_3	ESV_159	-0.4684
ESV_3	ESV_160	-0.5314
ESV_3	ESV_161	-0.4254
ESV_3	ESV_168	-0.5642
ESV_3	ESV_182	-0.4829
ESV_3	ESV_183	-0.5344
ESV_3	ESV_184	-0.4284
ESV_3	ESV_188	-0.5677
ESV_3	ESV_194	-0.4617
ESV_3	ESV_200	-0.4497
ESV_3	ESV_206	0.4363
ESV_3	ESV_216	-0.5906
ESV_3	ESV_227	-0.4649
ESV_3	ESV_232	-0.617
ESV_3	ESV_256	-0.4638
ESV_3	ESV_258	0.7524
ESV_3	ESV_263	-0.5064
ESV_3	ESV_277	-0.4942
ESV_3	ESV_285	-0.5722
ESV_3	ESV_290	-0.5199
ESV_3	ESV_328	-0.3876
ESV_3	ESV_335	-0.4353
ESV_3	ESV_402	-0.4291
ESV_3	ESV_485	-0.4243
ESV_3	ESV_501	-0.4137
ESV_3	ESV_517	-0.4318
ESV_3	ESV_524	-0.5346
ESV_3	ESV_558	-0.4693
ESV_3	ESV_570	-0.4097
ESV_3	ESV_583	-0.5352
ESV_3	ESV_610	-0.4591
ESV_3	ESV_616	-0.4425
ESV_3	ESV_689	-0.4958
ESV_3	ESV_694	-0.4228
ESV_3	ESV_696	-0.5657
ESV_3	ESV_718	-0.3996
ESV_3	ESV_810	-0.4521
ESV_3	ESV_831	0.4683
ESV_3	ESV_950	0.4284
ESV_3	ESV_1221	0.3939
ESV_3	ESV_1325	0.4941
ESV_3	ESV_1362	0.4704
ESV_3	ESV_1364	0.4162
ESV_3	ESV_1379	0.5001
ESV_3	ESV_1470	0.413
ESV_3	ESV_1511	0.4155
ESV_3	ESV_1515	0.4014
ESV_3	ESV_1625	0.3724
ESV_3	ESV_1733	0.3938
ESV_3	ESV_1824	0.5374
ESV_3	ESV_2031	0.4083
ESV_3	ESV_2147	0.3851
ESV_3	ESV_2408	0.4771
ESV_3	ESV_2412	0.6186
ESV_3	ESV_2516	0.583
ESV_3	ESV_2539	0.4288
ESV_3	ESV_2834	0.3995
ESV_3	ESV_2966	0.4348
ESV_3	ESV_3040	0.4382
ESV_3	ESV_3133	0.7171
ESV_3	ESV_3187	0.5972
ESV_3	ESV_3303	0.3856
ESV_3	ESV_3331	0.48
ESV_3	ESV_3502	0.3712
ESV_3	ESV_3832	0.4873
ESV_3	ESV_4502	0.4581
ESV_3	ESV_4506	0.3918
ESV_3	ESV_4564	0.4021
ESV_3	ESV_4781	0.4552
ESV_3	ESV_4904	0.351
ESV_3	ESV_5105	0.4223
ESV_3	ESV_5383	0.4012
ESV_3	ESV_5430	0.3846
ESV_3	ESV_5536	0.4963
ESV_3	ESV_5550	0.3944
ESV_3	ESV_5601	0.3389
ESV_3	ESV_5747	0.3642
ESV_3	ESV_5970	0.4815
ESV_3	ESV_6165	0.4487
ESV_3	ESV_6275	0.4379
ESV_3	ESV_6352	0.4743
ESV_3	ESV_6459	0.468
ESV_3	ESV_6493	0.3575
ESV_3	ESV_7152	0.3435
ESV_3	ESV_7154	0.4599
ESV_3	ESV_7279	0.5334
ESV_3	ESV_7373	0.4396
ESV_3	ESV_7584	0.4468
ESV_3	ESV_7735	0.4388
ESV_3	ESV_7819	0.4677
ESV_3	ESV_8255	0.4502
ESV_3	ESV_8355	0.5476
ESV_3	ESV_8850	0.3867
ESV_3	ESV_8912	0.4255
ESV_3	ESV_9607	0.4642
ESV_3	ESV_12756	0.5335
ESV_3	ESV_14331	0.5032
ESV_3	ESV_15573	0.4827
ESV_4	ESV_5	0.6194
ESV_4	ESV_8	0.6634
ESV_4	ESV_9	0.6331
ESV_4	ESV_11	0.4854
ESV_4	ESV_12	-0.5255
ESV_4	ESV_13	0.8323
ESV_4	ESV_16	0.4909
ESV_4	ESV_18	0.7692
